BDATE,SALEID,STORE,PRODUCTS_SOLD
2016-10-08,10166,STORE005,PR017:96.73|PR008:34.25|PR013:53.46|PR013:53.46
2016-10-08,10167,STORE001,PR014:104.67|PR020:57.34|PR016:8.37|PR006:91.17|PR018:50.39|PR018:50.39|PR006:91.17|PR021:46.69|PR019:24.12|PR025:41.69|PR024:9.54|PR006:91.17
2016-10-08,10168,STORE002,PR020:57.34|PR014:104.67|PR011:117.24|PR008:34.25|PR021:46.69
2016-10-08,10169,STORE005,PR003:30.4|PR021:46.69|PR021:46.69|PR013:53.46|PR006:91.17|PR023:77.16|PR014:104.67|PR014:104.67|PR018:50.39|PR013:53.46|PR021:46.69
2016-10-08,10170,STORE005,PR011:117.24|PR023:77.16|PR004:85.12|PR018:50.39|PR014:104.67|PR008:34.25|PR002:61.29|PR021:46.69|PR003:30.4
2016-10-08,10171,STORE002,PR014:104.67|PR019:24.12|PR012:73.54|PR008:34.25|PR008:34.25|PR023:77.16|PR014:104.67|PR011:117.24
2016-10-08,10172,STORE009,PR006:91.17|PR015:4.7|PR013:53.46|PR013:53.46|PR016:8.37|PR023:77.16
2016-10-08,10173,STORE003,PR004:85.12|PR008:34.25|PR010:37.6|PR014:104.67|PR006:91.17|PR020:57.34|PR020:57.34|PR023:77.16
2016-10-08,10174,STORE006,PR016:8.37|PR016:8.37
2016-10-08,10175,STORE008,PR017:96.73|PR010:37.6|PR003:30.4
2016-10-08,10176,STORE003,PR002:61.29|PR007:29.62|PR024:9.54|PR022:38.99|PR007:29.62|PR019:24.12|PR014:104.67
2016-10-08,10177,STORE007,PR020:57.34|PR004:85.12|PR023:77.16|PR011:117.24|PR003:30.4|PR015:4.7
2016-10-08,10178,STORE005,PR013:53.46|PR005:61.71|PR014:104.67|PR008:34.25|PR005:61.71|PR002:61.29|PR017:96.73|PR012:73.54|PR001:76.64|PR024:9.54|PR009:4.6
2016-10-08,10179,STORE008,PR019:24.12|PR011:117.24|PR007:29.62|PR003:30.4|PR005:61.71|PR009:4.6|PR003:30.4
2016-10-08,10180,STORE007,PR014:104.67|PR016:8.37|PR018:50.39|PR013:53.46|PR021:46.69|PR012:73.54|PR010:37.6|PR003:30.4|PR002:61.29|PR017:96.73|PR010:37.6|PR008:34.25|PR001:76.64|PR013:53.46|PR012:73.54
2016-10-08,10181,STORE007,PR004:85.12|PR009:4.6|PR021:46.69|PR017:96.73|PR009:4.6|PR025:41.69|PR024:9.54|PR007:29.62|PR014:104.67|PR004:85.12|PR014:104.67|PR014:104.67|PR016:8.37|PR017:96.73
2016-10-08,10182,STORE007,PR014:104.67|PR021:46.69|PR014:104.67|PR011:117.24|PR017:96.73|PR024:9.54|PR006:91.17|PR005:61.71|PR023:77.16|PR004:85.12|PR014:104.67|PR017:96.73
2016-10-08,10183,STORE003,PR008:34.25|PR019:24.12|PR017:96.73|PR013:53.46|PR021:46.69|PR022:38.99|PR024:9.54|PR004:85.12|PR013:53.46|PR013:53.46|PR019:24.12|PR024:9.54|PR015:4.7
2016-10-08,10184,STORE007,PR008:34.25|PR021:46.69|PR004:85.12|PR006:91.17
2016-10-08,10185,STORE008,PR024:9.54
2016-10-08,10186,STORE007,PR015:4.7|PR012:73.54|PR011:117.24|PR016:8.37|PR025:41.69|PR023:77.16|PR020:57.34|PR013:53.46|PR019:24.12|PR015:4.7|PR011:117.24|PR004:85.12
2016-10-08,10187,STORE007,PR003:30.4|PR025:41.69|PR014:104.67|PR005:61.71|PR001:76.64|PR002:61.29|PR001:76.64|PR024:9.54|PR008:34.25
2016-10-08,10188,STORE001,PR020:57.34|PR017:96.73|PR008:34.25|PR010:37.6|PR017:96.73|PR014:104.67|PR002:61.29
2016-10-08,10189,STORE005,PR016:8.37|PR010:37.6|PR001:76.64
2016-10-08,10190,STORE009,PR023:77.16|PR015:4.7|PR003:30.4|PR019:24.12|PR023:77.16|PR017:96.73|PR021:46.69|PR017:96.73|PR007:29.62|PR013:53.46|PR016:8.37
2016-10-08,10191,STORE009,PR025:41.69|PR022:38.99|PR007:29.62|PR017:96.73|PR012:73.54|PR002:61.29|PR005:61.71|PR005:61.71|PR005:61.71|PR006:91.17
2016-10-08,10192,STORE008,PR007:29.62|PR020:57.34|PR002:61.29|PR014:104.67|PR006:91.17
2016-10-08,10193,STORE001,PR006:91.17|PR021:46.69|PR019:24.12|PR023:77.16|PR002:61.29|PR024:9.54|PR020:57.34|PR016:8.37|PR008:34.25
2016-10-08,10194,STORE007,PR023:77.16|PR025:41.69|PR016:8.37|PR015:4.7|PR001:76.64|PR016:8.37|PR005:61.71|PR012:73.54|PR014:104.67|PR019:24.12|PR015:4.7|PR018:50.39
2016-10-08,10195,STORE002,PR006:91.17|PR010:37.6|PR005:61.71|PR008:34.25|PR018:50.39|PR005:61.71|PR002:61.29|PR014:104.67|PR014:104.67|PR017:96.73|PR001:76.64|PR007:29.62|PR001:76.64|PR008:34.25|PR014:104.67
2016-10-08,10196,STORE008,PR025:41.69|PR018:50.39|PR008:34.25|PR014:104.67|PR003:30.4|PR009:4.6|PR018:50.39|PR011:117.24|PR008:34.25|PR014:104.67
2016-10-08,10197,STORE009,PR014:104.67|PR020:57.34|PR003:30.4|PR023:77.16|PR009:4.6|PR025:41.69|PR016:8.37|PR004:85.12|PR022:38.99|PR015:4.7|PR011:117.24|PR012:73.54
2016-10-08,10198,STORE004,PR005:61.71|PR008:34.25|PR007:29.62|PR016:8.37|PR015:4.7|PR023:77.16
2016-10-08,10199,STORE001,PR023:77.16|PR005:61.71|PR020:57.34|PR025:41.69|PR006:91.17
2016-10-08,10200,STORE003,PR009:4.6|PR003:30.4|PR012:73.54|PR021:46.69|PR019:24.12|PR007:29.62|PR015:4.7|PR015:4.7|PR012:73.54|PR024:9.54|PR024:9.54|PR023:77.16|PR004:85.12|PR019:24.12
2016-10-08,10201,STORE006,PR019:24.12|PR001:76.64|PR003:30.4|PR016:8.37|PR013:53.46
2016-10-08,10202,STORE001,PR010:37.6|PR011:117.24|PR013:53.46|PR019:24.12|PR014:104.67|PR010:37.6|PR002:61.29|PR012:73.54
2016-10-08,10203,STORE007,PR008:34.25|PR017:96.73|PR007:29.62|PR011:117.24|PR013:53.46|PR011:117.24|PR024:9.54|PR002:61.29|PR022:38.99|PR011:117.24|PR016:8.37|PR011:117.24|PR014:104.67
2016-10-08,10204,STORE005,PR002:61.29
2016-10-08,10205,STORE009,PR020:57.34|PR023:77.16|PR006:91.17
2016-10-08,10206,STORE005,PR007:29.62|PR014:104.67|PR001:76.64|PR015:4.7|PR022:38.99|PR005:61.71|PR020:57.34
2016-10-08,10207,STORE009,PR018:50.39|PR006:91.17|PR022:38.99|PR001:76.64|PR002:61.29|PR017:96.73|PR003:30.4|PR015:4.7|PR013:53.46|PR020:57.34|PR018:50.39|PR005:61.71|PR014:104.67|PR014:104.67|PR022:38.99|PR019:24.12|PR010:37.6|PR019:24.12|PR005:61.71|PR023:77.16
2016-10-08,10208,STORE008,PR014:104.67|PR007:29.62|PR001:76.64
2016-10-08,10209,STORE005,PR017:96.73|PR023:77.16
2016-10-08,10210,STORE001,PR002:61.29|PR020:57.34|PR003:30.4|PR013:53.46|PR006:91.17|PR005:61.71|PR013:53.46|PR020:57.34|PR003:30.4|PR004:85.12
2016-10-08,10211,STORE009,PR010:37.6|PR002:61.29|PR013:53.46|PR020:57.34|PR022:38.99|PR019:24.12|PR023:77.16|PR024:9.54
2016-10-08,10212,STORE006,PR020:57.34|PR022:38.99|PR020:57.34|PR007:29.62|PR002:61.29
2016-10-08,10213,STORE008,PR015:4.7|PR016:8.37|PR009:4.6|PR007:29.62|PR023:77.16|PR010:37.6|PR021:46.69|PR015:4.7|PR012:73.54
2016-10-08,10214,STORE002,PR024:9.54|PR019:24.12|PR021:46.69|PR014:104.67|PR001:76.64|PR001:76.64|PR005:61.71|PR025:41.69|PR024:9.54|PR009:4.6|PR009:4.6|PR024:9.54|PR008:34.25|PR008:34.25|PR013:53.46
2016-10-08,10215,STORE001,PR021:46.69|PR011:117.24|PR008:34.25|PR014:104.67|PR012:73.54|PR020:57.34|PR010:37.6|PR014:104.67|PR015:4.7|PR008:34.25|PR011:117.24|PR016:8.37
2016-10-08,10216,STORE007,PR002:61.29|PR013:53.46|PR024:9.54|PR018:50.39|PR008:34.25|PR011:117.24|PR010:37.6|PR009:4.6|PR010:37.6|PR007:29.62|PR006:91.17
2016-10-08,10217,STORE009,PR004:85.12|PR023:77.16|PR015:4.7|PR013:53.46|PR022:38.99|PR022:38.99|PR001:76.64|PR006:91.17|PR017:96.73
2016-10-08,10218,STORE001,PR011:117.24|PR012:73.54|PR005:61.71|PR023:77.16|PR008:34.25|PR011:117.24|PR010:37.6|PR003:30.4|PR015:4.7|PR011:117.24
2016-10-08,10219,STORE008,PR001:76.64|PR016:8.37|PR022:38.99|PR015:4.7|PR001:76.64|PR012:73.54
2016-10-08,10220,STORE006,PR012:73.54|PR023:77.16|PR006:91.17|PR011:117.24|PR024:9.54|PR008:34.25|PR006:91.17|PR021:46.69|PR012:73.54|PR024:9.54|PR003:30.4|PR021:46.69|PR014:104.67|PR019:24.12|PR024:9.54|PR021:46.69|PR023:77.16|PR025:41.69|PR001:76.64|PR002:61.29
2016-10-08,10221,STORE002,PR004:85.12|PR002:61.29|PR017:96.73|PR010:37.6|PR020:57.34|PR017:96.73|PR012:73.54|PR004:85.12|PR013:53.46
2016-10-08,10222,STORE005,PR008:34.25|PR007:29.62|PR020:57.34|PR007:29.62|PR001:76.64|PR014:104.67|PR001:76.64|PR018:50.39|PR010:37.6|PR005:61.71
2016-10-08,10223,STORE002,PR011:117.24|PR006:91.17|PR022:38.99|PR001:76.64|PR021:46.69|PR008:34.25|PR025:41.69|PR013:53.46|PR009:4.6
2016-10-08,10224,STORE004,PR021:46.69|PR021:46.69|PR015:4.7|PR014:104.67|PR008:34.25|PR012:73.54|PR023:77.16
2016-10-08,10225,STORE005,PR020:57.34|PR020:57.34|PR003:30.4
2016-10-08,10226,STORE006,PR023:77.16|PR006:91.17|PR005:61.71|PR008:34.25|PR024:9.54|PR004:85.12|PR021:46.69|PR018:50.39|PR010:37.6
2016-10-08,10227,STORE009,PR011:117.24|PR015:4.7|PR023:77.16|PR017:96.73|PR011:117.24|PR015:4.7|PR006:91.17|PR017:96.73|PR002:61.29
2016-10-08,10228,STORE002,PR014:104.67|PR023:77.16|PR020:57.34|PR002:61.29|PR023:77.16|PR004:85.12|PR018:50.39|PR005:61.71|PR017:96.73|PR018:50.39|PR008:34.25
2016-10-08,10229,STORE001,PR019:24.12|PR002:61.29|PR018:50.39|PR006:91.17|PR022:38.99
2016-10-08,10230,STORE008,PR023:77.16|PR018:50.39|PR012:73.54|PR009:4.6|PR017:96.73|PR001:76.64|PR013:53.46|PR021:46.69|PR002:61.29|PR007:29.62|PR009:4.6|PR015:4.7|PR004:85.12
2016-10-08,10231,STORE009,PR024:9.54|PR022:38.99|PR005:61.71|PR004:85.12|PR006:91.17|PR004:85.12|PR004:85.12|PR011:117.24|PR014:104.67
2016-10-08,10232,STORE009,PR013:53.46|PR001:76.64|PR025:41.69|PR003:30.4|PR010:37.6|PR025:41.69|PR019:24.12
2016-10-08,10233,STORE003,PR008:34.25|PR009:4.6|PR006:91.17|PR016:8.37|PR013:53.46
2016-10-08,10234,STORE006,PR017:96.73|PR018:50.39|PR008:34.25|PR018:50.39|PR004:85.12|PR016:8.37
2016-10-08,10235,STORE004,PR006:91.17|PR025:41.69|PR014:104.67
2016-10-08,10236,STORE008,PR009:4.6|PR009:4.6|PR020:57.34|PR020:57.34|PR009:4.6|PR024:9.54|PR012:73.54|PR021:46.69
2016-10-08,10237,STORE001,PR019:24.12|PR009:4.6|PR010:37.6|PR013:53.46|PR009:4.6|PR022:38.99|PR002:61.29|PR019:24.12|PR006:91.17
2016-10-08,10238,STORE004,PR013:53.46|PR004:85.12|PR009:4.6|PR005:61.71|PR011:117.24|PR006:91.17|PR005:61.71|PR005:61.71|PR015:4.7|PR009:4.6
2016-10-08,10239,STORE009,PR015:4.7|PR007:29.62|PR011:117.24|PR005:61.71|PR004:85.12|PR003:30.4|PR017:96.73|PR009:4.6|PR023:77.16
2016-10-08,10240,STORE001,PR007:29.62|PR019:24.12|PR012:73.54|PR024:9.54|PR008:34.25
2016-10-08,10241,STORE009,PR010:37.6|PR019:24.12|PR013:53.46|PR001:76.64|PR009:4.6|PR013:53.46|PR014:104.67|PR005:61.71|PR022:38.99|PR008:34.25|PR023:77.16|PR009:4.6
2016-10-08,10242,STORE001,PR012:73.54|PR023:77.16|PR010:37.6|PR021:46.69|PR024:9.54|PR017:96.73|PR018:50.39|PR021:46.69|PR001:76.64|PR020:57.34|PR009:4.6|PR017:96.73|PR002:61.29|PR014:104.67|PR005:61.71|PR019:24.12
2016-10-08,10243,STORE006,PR024:9.54|PR012:73.54|PR022:38.99|PR006:91.17|PR004:85.12|PR014:104.67|PR001:76.64|PR023:77.16|PR021:46.69|PR014:104.67|PR001:76.64|PR014:104.67|PR001:76.64|PR018:50.39|PR022:38.99|PR003:30.4|PR017:96.73|PR009:4.6|PR010:37.6
2016-10-08,10244,STORE009,PR003:30.4|PR007:29.62
2016-10-08,10245,STORE002,PR015:4.7|PR005:61.71|PR014:104.67|PR014:104.67|PR015:4.7|PR003:30.4|PR021:46.69|PR008:34.25|PR001:76.64|PR025:41.69
2016-10-08,10246,STORE002,PR003:30.4|PR011:117.24|PR003:30.4|PR012:73.54|PR004:85.12|PR008:34.25|PR020:57.34|PR007:29.62|PR022:38.99
2016-10-08,10247,STORE002,PR009:4.6|PR011:117.24|PR015:4.7|PR012:73.54|PR022:38.99|PR016:8.37|PR005:61.71|PR023:77.16|PR019:24.12|PR008:34.25
2016-10-08,10248,STORE003,PR015:4.7|PR021:46.69|PR005:61.71|PR016:8.37|PR004:85.12|PR024:9.54|PR022:38.99|PR015:4.7|PR011:117.24|PR015:4.7|PR008:34.25|PR023:77.16
2016-10-08,10249,STORE007,PR024:9.54|PR007:29.62
2016-10-08,10250,STORE005,PR018:50.39|PR006:91.17|PR006:91.17|PR005:61.71|PR003:30.4|PR018:50.39|PR005:61.71|PR020:57.34|PR020:57.34|PR007:29.62|PR023:77.16
2016-10-08,10251,STORE007,PR020:57.34|PR014:104.67|PR004:85.12|PR024:9.54|PR014:104.67|PR012:73.54|PR001:76.64|PR006:91.17|PR019:24.12|PR022:38.99|PR010:37.6|PR004:85.12
2016-10-08,10252,STORE008,PR003:30.4|PR024:9.54|PR024:9.54|PR001:76.64|PR019:24.12|PR011:117.24|PR005:61.71|PR013:53.46|PR012:73.54|PR020:57.34|PR011:117.24|PR015:4.7
2016-10-08,10253,STORE009,PR019:24.12|PR012:73.54|PR009:4.6|PR006:91.17|PR023:77.16|PR022:38.99|PR023:77.16
2016-10-08,10254,STORE009,PR023:77.16|PR010:37.6|PR023:77.16|PR008:34.25
2016-10-08,10255,STORE005,PR011:117.24|PR010:37.6|PR010:37.6|PR004:85.12|PR019:24.12|PR025:41.69|PR024:9.54|PR022:38.99
2016-10-08,10256,STORE006,PR017:96.73|PR002:61.29|PR025:41.69|PR005:61.71|PR003:30.4
2016-10-08,10257,STORE005,PR021:46.69|PR017:96.73|PR003:30.4|PR010:37.6|PR022:38.99|PR020:57.34
2016-10-08,10258,STORE004,PR018:50.39|PR024:9.54|PR019:24.12|PR013:53.46|PR016:8.37|PR006:91.17|PR005:61.71|PR019:24.12|PR019:24.12|PR017:96.73|PR009:4.6|PR011:117.24|PR001:76.64|PR017:96.73|PR019:24.12
2016-10-08,10259,STORE001,PR006:91.17|PR025:41.69|PR011:117.24|PR001:76.64|PR009:4.6|PR003:30.4|PR024:9.54|PR014:104.67|PR003:30.4|PR012:73.54
2016-10-08,10260,STORE001,PR012:73.54|PR003:30.4|PR001:76.64|PR017:96.73|PR007:29.62|PR023:77.16|PR004:85.12|PR012:73.54|PR022:38.99
2016-10-08,10261,STORE006,PR016:8.37|PR025:41.69|PR002:61.29|PR004:85.12|PR008:34.25|PR002:61.29|PR023:77.16|PR004:85.12|PR011:117.24|PR010:37.6|PR014:104.67|PR022:38.99
2016-10-08,10262,STORE001,PR017:96.73|PR015:4.7|PR005:61.71|PR025:41.69|PR005:61.71|PR016:8.37|PR014:104.67|PR019:24.12|PR008:34.25|PR011:117.24|PR012:73.54|PR017:96.73
2016-10-08,10263,STORE009,PR016:8.37|PR018:50.39|PR018:50.39
2016-10-08,10264,STORE004,PR025:41.69|PR010:37.6|PR003:30.4|PR007:29.62|PR002:61.29|PR019:24.12|PR005:61.71|PR019:24.12
2016-10-08,10265,STORE004,PR003:30.4|PR025:41.69|PR009:4.6
2016-10-08,10266,STORE004,PR007:29.62|PR010:37.6
2016-10-08,10267,STORE004,PR012:73.54|PR006:91.17|PR020:57.34|PR022:38.99|PR019:24.12
2016-10-08,10268,STORE003,PR010:37.6|PR015:4.7|PR024:9.54|PR006:91.17|PR021:46.69|PR014:104.67|PR024:9.54|PR025:41.69|PR005:61.71|PR009:4.6
2016-10-08,10269,STORE008,PR007:29.62|PR010:37.6|PR012:73.54|PR008:34.25|PR001:76.64|PR007:29.62|PR011:117.24|PR002:61.29|PR024:9.54|PR022:38.99|PR025:41.69
2016-10-08,10270,STORE002,PR001:76.64|PR006:91.17|PR021:46.69|PR021:46.69|PR008:34.25|PR011:117.24|PR016:8.37|PR009:4.6|PR023:77.16|PR020:57.34|PR001:76.64|PR022:38.99|PR009:4.6|PR016:8.37|PR017:96.73|PR003:30.4|PR013:53.46|PR023:77.16
2016-10-08,10271,STORE003,PR023:77.16|PR006:91.17|PR003:30.4|PR016:8.37|PR007:29.62|PR012:73.54
2016-10-08,10272,STORE003,PR011:117.24
2016-10-08,10273,STORE001,PR014:104.67|PR013:53.46|PR018:50.39|PR011:117.24|PR014:104.67|PR007:29.62|PR001:76.64|PR008:34.25|PR008:34.25
2016-10-08,10274,STORE005,PR012:73.54|PR025:41.69|PR024:9.54|PR003:30.4|PR025:41.69|PR008:34.25|PR009:4.6|PR014:104.67
2016-10-08,10275,STORE008,PR011:117.24|PR018:50.39|PR021:46.69|PR004:85.12|PR007:29.62|PR002:61.29
2016-10-08,10276,STORE006,PR009:4.6|PR024:9.54|PR010:37.6|PR006:91.17|PR009:4.6|PR022:38.99|PR021:46.69|PR012:73.54|PR015:4.7|PR007:29.62|PR022:38.99|PR009:4.6|PR008:34.25
2016-10-08,10277,STORE007,PR009:4.6|PR007:29.62|PR004:85.12|PR008:34.25|PR022:38.99|PR002:61.29|PR025:41.69|PR005:61.71|PR014:104.67|PR011:117.24
2016-10-08,10278,STORE006,PR001:76.64|PR018:50.39|PR001:76.64|PR012:73.54
2016-10-08,10279,STORE004,PR022:38.99|PR009:4.6|PR024:9.54|PR022:38.99|PR017:96.73
2016-10-08,10280,STORE003,PR006:91.17|PR024:9.54|PR009:4.6|PR009:4.6|PR011:117.24|PR004:85.12|PR014:104.67|PR012:73.54|PR018:50.39|PR024:9.54|PR003:30.4
2016-10-08,10281,STORE001,PR018:50.39|PR008:34.25|PR011:117.24|PR005:61.71|PR003:30.4
2016-10-08,10282,STORE003,PR025:41.69|PR009:4.6|PR002:61.29|PR025:41.69|PR001:76.64|PR006:91.17|PR007:29.62|PR012:73.54|PR005:61.71|PR018:50.39|PR004:85.12|PR021:46.69|PR014:104.67
2016-10-08,10283,STORE008,PR003:30.4|PR016:8.37|PR004:85.12
2016-10-08,10284,STORE003,PR018:50.39|PR005:61.71|PR009:4.6|PR019:24.12|PR009:4.6|PR008:34.25|PR009:4.6|PR009:4.6|PR025:41.69|PR014:104.67
2016-10-08,10285,STORE003,PR007:29.62|PR012:73.54|PR021:46.69|PR018:50.39|PR019:24.12|PR009:4.6|PR019:24.12|PR022:38.99
2016-10-08,10286,STORE003,PR019:24.12|PR024:9.54|PR025:41.69|PR003:30.4|PR023:77.16|PR023:77.16|PR014:104.67|PR021:46.69|PR011:117.24
2016-10-08,10287,STORE004,PR013:53.46|PR009:4.6|PR007:29.62|PR008:34.25|PR018:50.39|PR006:91.17|PR007:29.62|PR004:85.12|PR014:104.67|PR023:77.16
2016-10-08,10288,STORE001,PR016:8.37|PR015:4.7|PR016:8.37|PR013:53.46|PR008:34.25|PR022:38.99
2016-10-08,10289,STORE002,PR008:34.25|PR006:91.17|PR006:91.17|PR004:85.12|PR020:57.34|PR002:61.29|PR024:9.54|PR025:41.69|PR023:77.16|PR008:34.25|PR014:104.67|PR009:4.6|PR022:38.99|PR022:38.99|PR005:61.71|PR017:96.73|PR009:4.6
2016-10-08,10290,STORE007,PR008:34.25|PR025:41.69|PR011:117.24|PR006:91.17|PR019:24.12|PR001:76.64|PR025:41.69|PR021:46.69|PR008:34.25|PR008:34.25|PR022:38.99|PR014:104.67|PR019:24.12|PR019:24.12|PR008:34.25
2016-10-08,10291,STORE003,PR001:76.64|PR025:41.69|PR018:50.39|PR012:73.54|PR015:4.7|PR001:76.64|PR021:46.69|PR024:9.54|PR019:24.12|PR001:76.64|PR010:37.6
2016-10-08,10292,STORE001,PR020:57.34|PR001:76.64|PR018:50.39|PR011:117.24|PR019:24.12|PR009:4.6|PR018:50.39|PR008:34.25|PR017:96.73
2016-10-08,10293,STORE006,PR004:85.12|PR005:61.71|PR009:4.6
2016-10-08,10294,STORE007,PR007:29.62|PR014:104.67|PR024:9.54|PR011:117.24|PR010:37.6|PR007:29.62|PR017:96.73|PR017:96.73|PR018:50.39|PR009:4.6|PR022:38.99|PR005:61.71
2016-10-08,10295,STORE002,PR009:4.6|PR021:46.69|PR022:38.99|PR011:117.24|PR009:4.6|PR005:61.71|PR012:73.54|PR014:104.67|PR019:24.12|PR020:57.34|PR015:4.7|PR007:29.62
2016-10-08,10296,STORE003,PR014:104.67|PR008:34.25|PR002:61.29|PR001:76.64|PR016:8.37|PR006:91.17|PR016:8.37|PR008:34.25|PR025:41.69|PR016:8.37|PR003:30.4
2016-10-08,10297,STORE003,PR018:50.39|PR022:38.99|PR004:85.12|PR022:38.99|PR017:96.73|PR024:9.54
2016-10-08,10298,STORE003,PR025:41.69|PR016:8.37|PR007:29.62|PR006:91.17|PR001:76.64
2016-10-08,10299,STORE005,PR015:4.7|PR010:37.6|PR019:24.12
2016-10-08,10300,STORE002,PR009:4.6|PR011:117.24|PR003:30.4|PR023:77.16|PR003:30.4|PR004:85.12|PR016:8.37|PR017:96.73
2016-10-08,10301,STORE003,PR016:8.37|PR001:76.64|PR010:37.6|PR020:57.34|PR014:104.67|PR015:4.7|PR022:38.99
2016-10-08,10302,STORE003,PR011:117.24|PR016:8.37|PR010:37.6|PR024:9.54
2016-10-08,10303,STORE007,PR023:77.16|PR007:29.62|PR022:38.99|PR022:38.99|PR020:57.34|PR007:29.62|PR004:85.12|PR016:8.37|PR012:73.54
2016-10-08,10304,STORE008,PR010:37.6|PR024:9.54|PR001:76.64|PR004:85.12|PR016:8.37|PR011:117.24|PR014:104.67|PR023:77.16|PR011:117.24|PR017:96.73|PR008:34.25|PR021:46.69|PR017:96.73|PR013:53.46|PR017:96.73
2016-10-08,10305,STORE002,PR011:117.24|PR021:46.69|PR011:117.24|PR019:24.12|PR018:50.39|PR014:104.67|PR001:76.64|PR011:117.24|PR020:57.34|PR021:46.69|PR002:61.29|PR001:76.64
2016-10-08,10306,STORE009,PR004:85.12|PR006:91.17|PR023:77.16|PR006:91.17|PR008:34.25|PR001:76.64|PR012:73.54|PR012:73.54|PR015:4.7
2016-10-08,10307,STORE006,PR024:9.54|PR019:24.12|PR009:4.6|PR021:46.69|PR009:4.6|PR004:85.12|PR009:4.6|PR019:24.12|PR019:24.12
2016-10-08,10308,STORE001,PR014:104.67|PR008:34.25|PR016:8.37|PR010:37.6|PR010:37.6|PR007:29.62|PR014:104.67|PR009:4.6|PR003:30.4|PR017:96.73|PR023:77.16
2016-10-08,10309,STORE006,PR006:91.17|PR002:61.29|PR009:4.6|PR011:117.24|PR008:34.25|PR020:57.34|PR021:46.69
2016-10-08,10310,STORE006,PR017:96.73|PR016:8.37|PR003:30.4|PR005:61.71|PR010:37.6|PR013:53.46|PR016:8.37|PR022:38.99|PR013:53.46|PR014:104.67|PR019:24.12|PR022:38.99|PR020:57.34|PR022:38.99|PR017:96.73|PR006:91.17|PR016:8.37|PR001:76.64
2016-10-08,10311,STORE006,PR002:61.29|PR006:91.17
2016-10-08,10312,STORE006,PR001:76.64|PR024:9.54
2016-10-08,10313,STORE002,PR010:37.6|PR016:8.37|PR018:50.39|PR006:91.17|PR018:50.39|PR006:91.17|PR012:73.54|PR009:4.6
2016-10-08,10314,STORE004,PR025:41.69|PR011:117.24|PR014:104.67|PR002:61.29|PR008:34.25|PR013:53.46|PR013:53.46
2016-10-08,10315,STORE004,PR015:4.7|PR010:37.6|PR003:30.4|PR010:37.6|PR007:29.62
2016-10-08,10316,STORE008,PR006:91.17|PR006:91.17|PR016:8.37|PR022:38.99|PR015:4.7|PR014:104.67|PR003:30.4
2016-10-08,10317,STORE007,PR009:4.6|PR005:61.71|PR002:61.29|PR016:8.37|PR008:34.25|PR019:24.12|PR009:4.6|PR009:4.6|PR013:53.46|PR018:50.39|PR008:34.25|PR011:117.24|PR006:91.17|PR003:30.4|PR002:61.29|PR011:117.24|PR023:77.16|PR011:117.24|PR025:41.69|PR010:37.6|PR005:61.71|PR011:117.24|PR021:46.69|PR020:57.34
2016-10-08,10318,STORE003,PR012:73.54|PR022:38.99|PR001:76.64|PR020:57.34|PR024:9.54|PR003:30.4|PR013:53.46|PR012:73.54
2016-10-08,10319,STORE008,PR007:29.62|PR009:4.6|PR014:104.67|PR005:61.71|PR007:29.62|PR004:85.12|PR012:73.54|PR020:57.34|PR006:91.17|PR020:57.34|PR001:76.64|PR013:53.46|PR021:46.69
2016-10-08,10320,STORE006,PR014:104.67|PR006:91.17|PR009:4.6|PR014:104.67|PR010:37.6|PR004:85.12|PR014:104.67|PR017:96.73
2016-10-08,10321,STORE009,PR009:4.6|PR021:46.69|PR013:53.46|PR002:61.29|PR024:9.54|PR019:24.12|PR006:91.17
2016-10-08,10322,STORE001,PR023:77.16
2016-10-08,10323,STORE009,PR024:9.54
2016-10-08,10324,STORE003,PR012:73.54|PR021:46.69|PR001:76.64|PR012:73.54|PR006:91.17|PR024:9.54|PR010:37.6|PR013:53.46|PR016:8.37|PR006:91.17|PR007:29.62|PR002:61.29|PR021:46.69|PR014:104.67|PR024:9.54|PR015:4.7|PR001:76.64|PR011:117.24|PR006:91.17
2016-10-08,10325,STORE001,PR002:61.29|PR006:91.17|PR023:77.16|PR001:76.64|PR009:4.6|PR013:53.46|PR020:57.34|PR001:76.64|PR025:41.69|PR017:96.73
2016-10-08,10326,STORE005,PR002:61.29|PR006:91.17|PR022:38.99|PR024:9.54|PR007:29.62
2016-10-08,10327,STORE002,PR023:77.16|PR021:46.69
2016-10-08,10328,STORE002,PR008:34.25|PR014:104.67|PR022:38.99|PR001:76.64|PR018:50.39|PR018:50.39|PR014:104.67|PR003:30.4|PR009:4.6
2016-10-08,10329,STORE004,PR011:117.24|PR014:104.67|PR007:29.62|PR014:104.67|PR011:117.24|PR019:24.12|PR018:50.39|PR019:24.12
2016-10-08,10330,STORE008,PR006:91.17|PR016:8.37|PR004:85.12|PR007:29.62|PR009:4.6|PR004:85.12|PR001:76.64|PR011:117.24|PR019:24.12|PR008:34.25|PR024:9.54|PR004:85.12
2016-10-08,10331,STORE007,PR006:91.17|PR019:24.12|PR011:117.24|PR015:4.7|PR002:61.29|PR010:37.6|PR014:104.67|PR017:96.73|PR003:30.4
2016-10-08,10332,STORE002,PR007:29.62|PR024:9.54|PR005:61.71|PR017:96.73|PR002:61.29|PR008:34.25|PR009:4.6|PR021:46.69|PR012:73.54|PR008:34.25
